Row ID;Ship Date;City;Sales
7008;25/8/2016;Springfield;12.828
7009;25/8/2016;Springfield;598.458
7010;25/8/2016;Springfield;25.984
7011;27/5/2015;New York City;17.96
7012;27/5/2015;New York City;5.04
7013;27/5/2015;New York City;208.16
7014;11/12/2018;Salinas;148.257
7015;13/3/2015;Richmond;146.76
7016;13/3/2015;Richmond;32.96
7017;13/3/2015;Richmond;587.97
7018;13/3/2015;Richmond;14.94
7019;27/6/2017;New York City;25.83
7020;27/8/2015;Denver;15.552
7021;27/8/2015;Denver;6.8
7022;27/8/2015;Denver;4.224
7023;27/8/2015;Denver;143.64
7024;27/8/2015;Denver;31.104
7025;27/8/2015;Denver;223.056
7026;12/2/2018;New York City;227.46
7027;12/2/2018;New York City;46.24
7028;5/2/2018;New York City;5.22
7029;23/12/2017;Fremont;33.9
7030;16/11/2017;New York City;28.14
7031;16/11/2017;New York City;36
7032;16/11/2017;New York City;92.94
7033;16/11/2017;New York City;245.646
7034;16/11/2017;New York City;55.008
7035;16/11/2017;New York City;35.232
7036;13/11/2018;San Diego;523.392
7037;4/5/2015;Lakeland;479.984
7038;27/9/2018;Smyrna;12.96
7039;27/9/2018;Smyrna;17.94
7040;23/12/2018;New York City;166.72
7041;23/12/2018;New York City;24.816
7042;23/12/2018;New York City;124.36
7043;23/7/2018;Philadelphia;599.97
7044;23/7/2018;Philadelphia;198.744
7045;23/7/2018;Philadelphia;9.184
7046;9/11/2017;Dallas;9.248
7047;12/4/2015;Concord;99.592
7048;12/4/2015;Concord;399.96
7049;16/8/2017;Nashville;15.552
7050;30/9/2015;Aurora;14.576
7051;11/12/2017;Anaheim;209.6
7052;11/12/2017;Anaheim;23.32
7053;11/12/2017;Anaheim;30.98
7054;11/12/2017;Anaheim;119.96
7055;11/12/2017;Anaheim;363.92
7056;11/12/2017;Anaheim;35.808
7057;11/12/2017;Anaheim;122.688
7058;11/12/2017;Anaheim;892.136
7059;11/12/2017;Anaheim;50.22
7060;11/12/2017;Anaheim;83.42
7061;11/12/2017;Anaheim;5.872
7062;5/2/2016;Pleasant Grove;12.144
7063;31/12/2017;Springfield;27.792
7064;5/9/2018;Salem;6.208
7065;9/2/2018;Rochester;32.67
7066;8/12/2015;Los Angeles;1261.33
7067;3/6/2017;Los Angeles;38.88
7068;26/5/2017;Dallas;1.964
7069;26/5/2017;Dallas;82.656
7070;14/8/2015;Fresno;5.98
7071;10/9/2017;Chicago;9.248
7072;28/7/2017;Mcallen;4.448
7073;28/7/2017;Mcallen;5.184
7074;28/7/2017;Mcallen;175.92
7075;28/7/2017;Mcallen;4.752
7076;28/7/2017;Mcallen;13.344
7077;17/5/2017;Seattle;54.9
7078;6/9/2017;Charlotte;22.911
7079;6/9/2017;Charlotte;309.456
7080;6/9/2017;Charlotte;19.456
7081;6/9/2017;Charlotte;472.518
7082;6/9/2017;Charlotte;1012.68
7083;6/9/2017;Charlotte;17.22
7084;25/7/2018;Concord;3.52
7085;25/7/2018;Concord;1626.192
7086;28/9/2018;Chester;8.595
7087;28/9/2018;Chester;190.896
7088;6/8/2018;Los Angeles;99.87
7089;27/10/2016;Sparks;79.36
7090;19/6/2018;Los Angeles;119.96
7091;13/1/2016;Henderson;106.32
7092;13/1/2016;Henderson;163.44
7093;13/1/2016;Henderson;42.76
7094;13/1/2016;Henderson;51.55
7095;13/2/2016;Decatur;479.952
7096;20/8/2017;New York City;146.688
7097;20/8/2017;New York City;276.784
7098;20/8/2017;New York City;25.32
7099;10/11/2018;New York City;318.96
7100;30/12/2016;New York City;212.64
7101;28/11/2015;Scottsdale;23.472
7102;5/8/2017;Amarillo;19.648
7103;24/9/2015;Philadelphia;6.57
7104;8/9/2018;Santa Ana;421.1
7105;21/6/2018;Newark;760.116
7106;21/6/2018;Newark;38.784
7107;21/6/2018;Newark;122.328
7108;26/4/2017;New York City;25.98
7109;26/4/2017;New York City;3.28
7110;26/4/2017;New York City;459.88
7111;26/4/2017;New York City;7.76
7112;26/4/2017;New York City;71.96
7113;26/4/2017;New York City;54.9
7114;26/4/2017;New York City;9.28
7115;6/5/2017;Henderson;1685.88
7116;6/5/2017;Henderson;5.728
7117;23/10/2015;Seattle;61.96
7118;23/10/2015;Seattle;1.344
7119;17/2/2018;New York City;17.94
7120;24/11/2018;Seattle;13.904
7121;26/1/2015;Smyrna;67.194
7122;8/12/2018;Seattle;41.86
7123;8/12/2018;Seattle;141.96
7124;16/8/2016;New York City;10.02
7125;16/8/2016;New York City;144.12
7126;29/9/2017;Atlanta;17.94
7127;29/9/2017;Atlanta;13.89
7128;20/11/2017;Newark;16.45
7129;20/11/2017;Newark;19.92
7130;22/4/2017;Nashville;35.168
7131;22/4/2017;Nashville;123.088
7132;1/12/2018;Richmond;257.94
7133;1/12/2018;Richmond;1879.96
7134;1/12/2018;Richmond;27.46
7135;1/12/2018;Richmond;89.98
7136;1/12/2018;Richmond;828.6
7137;27/11/2016;Miami;7.23
7138;27/11/2016;Miami;17.44
7139;27/11/2016;Miami;62.88
7140;27/11/2016;Miami;290.352
7141;7/9/2018;Saint Charles;113.52
7142;7/9/2018;Saint Charles;135.3
7143;29/11/2015;Virginia Beach;111.15
7144;16/3/2018;Philadelphia;776.85
7145;16/3/2018;Philadelphia;12.294
7146;16/3/2018;Philadelphia;154.764
7147;16/3/2018;Philadelphia;43.28
7148;17/6/2017;Long Beach;92.94
7149;17/6/2017;Long Beach;52.56
7150;30/6/2016;Houston;971.88
7151;26/12/2018;Tuscaloosa;141.96
7152;25/12/2018;Mesa;182.55
7153;15/10/2015;Jacksonville;88.768
7154;15/12/2016;Chicago;53.088
7155;27/12/2016;Columbus;275.88
7156;27/12/2016;Columbus;157.9
7157;4/5/2018;Orange;4.91
7158;31/3/2017;Los Angeles;87.92
7159;31/3/2017;Los Angeles;5.98
7160;18/5/2016;Chicago;222.384
7161;18/5/2016;Chicago;16
7162;9/7/2015;Richmond;21.84
7163;9/7/2015;Richmond;15.6
7164;24/4/2015;Troy;247.84
7165;24/4/2015;Troy;9.912
7166;22/9/2017;Providence;69.52
7167;24/7/2015;San Francisco;11.52
7168;24/7/2015;San Francisco;717.72
7169;24/7/2015;San Francisco;236.5
7170;24/7/2015;San Francisco;170.352
7171;14/10/2018;New York City;145.764
7172;27/4/2018;San Francisco;107.97
7173;30/3/2018;Houston;143.96
7174;30/3/2018;Houston;2399.96
7175;30/3/2018;Houston;74.352
7176;30/3/2018;Houston;87.168
7177;30/3/2018;Houston;32.232
7178;10/5/2018;Philadelphia;2.202
7179;10/5/2018;Philadelphia;9.396
7180;18/11/2017;Baltimore;89.97
7181;7/1/2015;Athens;12.78
7182;30/12/2017;Lancaster;40
7183;4/5/2018;Los Angeles;23.24
7184;23/4/2018;Baltimore;908.82
7185;24/8/2018;Houston;5.552
7186;24/8/2018;Houston;8.016
7187;24/8/2018;Houston;74.592
7188;24/8/2018;Houston;16.784
7189;24/8/2018;Houston;38.864
7190;15/11/2017;San Diego;203.976
7191;15/11/2017;San Diego;674.352
7192;6/10/2017;Hialeah;5.388
7193;6/10/2017;Hialeah;30.976
7194;14/2/2017;Atlanta;1350.12
7195;14/2/2017;Atlanta;15.92
7196;17/11/2017;Seattle;19.54
7197;30/4/2015;Los Angeles;21.4
7198;30/4/2015;Los Angeles;12.6
7199;15/8/2016;New York City;11.96
7200;15/8/2016;New York City;138
7201;3/12/2017;Fort Lauderdale;116.76
7202;3/12/2017;Fort Lauderdale;331.023
7203;28/10/2017;Rochester;756.8
7204;2/1/2016;Saint Charles;8.736
7205;17/9/2016;New York City;6.08
7206;6/10/2018;San Francisco;17.46
7207;6/10/2018;San Francisco;369.16
7208;13/9/2017;Phoenix;2.912
7209;13/9/2017;Phoenix;20.736
7210;13/9/2017;Phoenix;9.568
7211;6/6/2017;Seattle;30.18
7212;6/6/2017;Seattle;51.648
7213;6/6/2017;Seattle;11.232
7214;19/10/2018;Camarillo;14.73
7215;30/9/2016;Detroit;16.4
7216;30/9/2016;Detroit;25.92
7217;6/5/2016;San Francisco;8.82
7218;6/5/2016;San Francisco;62.496
7219;6/5/2016;San Francisco;339.96
7220;6/5/2016;San Francisco;49.568
7221;13/1/2018;Philadelphia;274.491
7222;31/1/2018;New York City;137.94
7223;6/9/2018;Chicago;40.68
7224;18/7/2017;San Francisco;110.376
7225;18/7/2017;San Francisco;151.62
7226;18/7/2017;San Francisco;30.8
7227;28/2/2018;Philadelphia;123.92
7228;28/2/2018;Philadelphia;1319.8
7229;22/7/2015;San Francisco;89.712
7230;22/7/2015;San Francisco;22.83
7231;15/3/2018;Fairfield;30.88
7232;15/3/2018;Fairfield;465.16
7233;15/3/2018;Fairfield;27.12
7234;12/3/2017;New York City;113.6
7235;12/3/2017;New York City;12.96
7236;12/3/2017;New York City;69.456
7237;10/12/2015;Los Angeles;8.64
7238;10/7/2017;Philadelphia;341.991
7239;30/12/2017;San Jose;43.96
7240;30/12/2017;San Jose;39.76
7241;25/4/2018;Pasadena;66.36
7242;25/4/2018;Pasadena;92.88
7243;25/4/2018;Pasadena;24.14
7244;22/8/2018;Philadelphia;4416.174
7245;25/5/2018;Los Angeles;49.56
7246;13/2/2018;Los Angeles;354.9
7247;8/3/2015;Columbus;15.12
7248;8/3/2015;Columbus;302.45
7249;8/3/2015;Columbus;44.672
7250;9/6/2016;Los Angeles;119.98
7251;9/6/2016;Los Angeles;989.97
7252;2/9/2017;Hollywood;9.216
7253;18/9/2017;Roseville;68.52
7254;4/6/2017;Superior;364.74
7255;4/6/2017;Superior;47.4
7256;4/6/2017;Superior;49.76
7257;4/6/2017;Superior;5.56
7258;4/6/2017;Superior;629.1
7259;4/6/2017;Superior;14.7
7260;4/6/2017;Superior;45.36
7261;4/6/2017;Superior;125.99
7262;13/6/2018;Thousand Oaks;14.7
7263;28/10/2018;Philadelphia;32.7
7264;28/10/2018;Philadelphia;31.68
7265;17/6/2018;Springfield;181.86
7266;26/11/2015;Houston;155.372
7267;16/8/2018;Columbia;13.428
7268;16/8/2018;Columbia;67.136
7269;20/1/2017;Concord;89.568
7270;20/1/2017;Concord;315.776
7271;22/9/2017;San Jose;273.666
7272;22/9/2017;San Jose;17.48
7273;14/10/2017;Greensboro;20.608
7274;14/10/2017;Greensboro;4.095
7275;17/11/2016;Helena;339.96
7276;17/11/2016;Helena;63.98
7277;6/11/2015;Fort Lauderdale;799.92
7278;21/7/2017;San Francisco;35.984
7279;21/7/2017;San Francisco;389.97
7280;14/5/2017;Yuma;185.528
7281;27/2/2016;Columbia;2541.98
7282;21/10/2018;Yuma;599.985
7283;29/6/2018;Chicago;3.036
7284;13/9/2018;Cleveland;25.92
7285;13/9/2018;Cleveland;66.112
7286;19/10/2018;San Francisco;46.36
7287;25/6/2017;Oklahoma City;6.9
7288;25/6/2017;Oklahoma City;57.69
7289;7/9/2015;Houston;559.71
7290;31/1/2017;San Francisco;305.01
7291;31/1/2017;San Francisco;50.784
7292;31/1/2017;San Francisco;26.01
7293;9/12/2018;Nashville;649
7294;29/1/2017;Los Angeles;59.99
7295;31/5/2016;Bellevue;20.24
7296;5/5/2015;Houston;37.84
7297;5/5/2015;Houston;5.472
7298;14/2/2016;Philadelphia;77.24
7299;21/11/2015;Des Plaines;292.1
7300;21/11/2015;Des Plaines;8.544
7301;21/11/2015;Des Plaines;424.116
7302;21/11/2015;Des Plaines;2.892
7303;21/11/2015;Des Plaines;381.72
7304;8/9/2018;Boynton Beach;97.184
7305;8/9/2018;Boynton Beach;10.368
7306;2/4/2015;Plano;890.841
7307;7/11/2017;San Jose;72
7308;7/11/2017;San Jose;113.888
7309;7/11/2017;San Jose;158.13
7310;14/6/2018;New York City;14.13
7311;14/8/2016;Detroit;64.75
7312;13/10/2016;Miami;1.872
7313;13/10/2016;Miami;11.214
7314;13/10/2016;Miami;37.376
7315;2/6/2017;Park Ridge;286.4
7316;16/5/2018;New York City;43.92
7317;20/10/2017;New York City;142.182
7318;21/11/2018;Hillsboro;19.608
7319;21/11/2018;Hillsboro;4.158
7320;29/11/2018;New York City;979.95
7321;29/11/2018;New York City;135.3
7322;7/9/2018;Chicago;8.904
7323;7/9/2018;Chicago;100.8
7324;8/12/2018;New York City;41.96
7325;8/12/2018;New York City;9.45
7326;17/11/2018;Pasco;400.8
7327;17/11/2018;Pasco;28.792
7328;24/3/2015;Burbank;111
7329;24/3/2015;Burbank;1279.968
7330;24/3/2015;Burbank;1856.19
7331;13/11/2017;Chicago;22.752
7332;30/10/2018;Lancaster;61.542
7333;30/10/2018;Lancaster;81.438
7334;17/4/2016;Tampa;67.36
7335;17/4/2016;Tampa;54.528
7336;30/12/2016;New York City;843.9
7337;30/12/2016;New York City;449.568
7338;23/9/2018;Los Angeles;15.51
7339;23/12/2015;New York City;192.186
7340;21/7/2016;New York City;5.76
7341;1/8/2015;Atlanta;67.88
7342;1/8/2015;Atlanta;162.89
7343;1/8/2015;Atlanta;25.71
7344;1/1/2016;New York City;191.88
7345;17/12/2018;Jacksonville;721.875
7346;17/12/2018;Jacksonville;73.568
7347;17/12/2018;Jacksonville;13.584
7348;17/12/2018;Jacksonville;64.784
7349;7/3/2015;Houston;176.772
7350;27/10/2018;Milwaukee;38.82
7351;27/10/2018;Milwaukee;21.9
7352;16/11/2018;Modesto;111.79
7353;18/3/2018;Lakewood;445.44
7354;29/9/2017;Philadelphia;16.52
7355;13/2/2018;San Francisco;29.9
7356;2/1/2017;Detroit;116.4
7357;14/10/2017;Phoenix;1.408
7358;14/10/2017;Phoenix;169.568
7359;3/1/2016;Philadelphia;251.964
7360;3/1/2016;Philadelphia;523.764
7361;14/4/2017;Los Angeles;19.44
7362;14/4/2017;Los Angeles;194.352
7363;14/4/2017;Los Angeles;36.624
7364;4/12/2017;Philadelphia;340.182
7365;4/12/2017;Philadelphia;12.672
7366;4/12/2017;Philadelphia;6.888
7367;4/12/2017;Philadelphia;32.544
7368;4/12/2017;Philadelphia;347.802
7369;17/4/2018;Miami;15.57
7370;11/3/2016;Raleigh;4.608
7371;1/11/2015;Garden City;257.98
7372;9/1/2018;Long Beach;153.78
7373;9/1/2018;Long Beach;61.02
7374;9/1/2018;Long Beach;110.11
7375;9/1/2018;Long Beach;7.89
7376;20/8/2018;San Diego;36.024
7377;5/11/2018;Bloomington;54.336
7378;23/9/2015;Seattle;92.52
7379;31/5/2016;Fayetteville;10.272
7380;18/9/2017;Omaha;40.74
7381;18/9/2017;Omaha;14.4
7382;18/9/2017;Omaha;149.95
7383;18/9/2017;Omaha;16.9
7384;18/9/2017;Omaha;17.61
7385;18/9/2017;Omaha;378
7386;18/9/2017;Omaha;17.64
7387;18/9/2017;Omaha;373.08
7388;18/9/2017;Omaha;1336.44
7389;18/9/2017;Omaha;29.97
7390;3/12/2018;Chattanooga;390.368
7391;3/12/2018;Chattanooga;101.52
7392;7/12/2018;Fairfield;74.352
7393;6/5/2018;Los Angeles;15.7
7394;6/5/2018;Los Angeles;59.52
7395;6/5/2018;Los Angeles;34.4
7396;30/12/2017;New York City;313.176
7397;30/12/2017;New York City;866.646
7398;30/9/2015;Fairfield;795.408
7399;15/7/2015;Chicago;35.856
7400;15/7/2015;Chicago;23.84
7401;13/9/2017;Seattle;43.13
7402;13/9/2017;Seattle;30.87
7403;10/8/2018;New York City;70.12
7404;19/5/2016;Camarillo;509.9575
7405;19/5/2016;Camarillo;122.91
7406;19/5/2016;Camarillo;97.568
7407;19/5/2016;Camarillo;722.352
7408;21/1/2018;Chicago;11.52
7409;6/6/2017;Los Angeles;167.84
7410;12/4/2015;Toledo;172.11
7411;24/7/2015;New York City;99.98
7412;3/6/2018;Tigard;156.792
7413;3/6/2018;Tigard;35.36
7414;3/6/2018;Tigard;13.592
7415;15/3/2017;Philadelphia;386.68
7416;15/3/2017;Philadelphia;379.96
7417;15/3/2017;Philadelphia;539.91
7418;15/3/2017;Philadelphia;41.24
7419;15/3/2017;Philadelphia;51.897
7420;15/3/2017;Philadelphia;552.56
7421;15/3/2017;Philadelphia;23.16
7422;15/3/2017;Philadelphia;126.08
7423;15/3/2017;Philadelphia;449.1
7424;14/4/2018;Philadelphia;195.104
7425;14/4/2018;Philadelphia;36.672
7426;27/6/2017;Houston;85.246
7427;27/6/2017;Houston;32.712
7428;21/3/2015;Jackson;11.43
7429;21/3/2015;Jackson;30.44
7430;21/3/2015;Jackson;12.96
7431;21/3/2015;Jackson;16
7432;21/3/2015;Jackson;32.67
7433;13/8/2015;Phoenix;4.464
7434;13/8/2015;Phoenix;9.345
7435;31/7/2016;Oxnard;9.144
7436;31/7/2016;Oxnard;23.136
7437;31/7/2016;Oxnard;99.2
7438;19/2/2015;Seattle;21.36
7439;27/3/2016;Covington;46.9
7440;6/9/2018;Los Angeles;18.72
7441;6/9/2018;Los Angeles;236.528
7442;18/11/2016;San Diego;18.9
7443;11/12/2015;Brownsville;10.688
7444;11/12/2015;Brownsville;237.096
7445;7/2/2018;Chicago;5.184
7446;7/2/2018;Chicago;65.584
7447;7/2/2018;Chicago;22.2
7448;7/2/2018;Chicago;419.4
7449;14/11/2018;Knoxville;88.92
7450;22/9/2018;Houston;9.912
7451;22/9/2018;Houston;318.43
7452;22/9/2018;Houston;5.8
7453;22/9/2018;Houston;1415.76
7454;1/7/2018;Bolingbrook;148.48
7455;4/8/2017;Chicago;9.248
7456;4/8/2017;Chicago;1036.624
7457;18/4/2016;Waynesboro;569.64
7458;18/4/2016;Waynesboro;9.14
7459;18/4/2016;Waynesboro;1196.86
7460;18/4/2016;Waynesboro;523.26
7461;14/4/2016;Los Angeles;639.968
7462;14/4/2016;Los Angeles;52.76
7463;1/3/2016;Seattle;538.92
7464;15/9/2017;Visalia;14.88
7465;15/9/2017;Visalia;34.24
7466;15/9/2017;Visalia;261.74
7467;23/5/2017;Los Angeles;87.84
7468;15/11/2018;Los Angeles;34.92
7469;20/9/2015;New York City;14.94
7470;20/9/2015;New York City;14.56
7471;20/9/2016;Philadelphia;3.576
7472;20/9/2016;Philadelphia;147.184
7473;3/7/2017;Lehi;1499.95
7474;15/4/2017;Chicago;13.568
7475;10/1/2015;Henderson;2573.82
7476;10/1/2015;Henderson;609.98
7477;10/1/2015;Henderson;5.48
7478;10/1/2015;Henderson;391.98
7479;10/1/2015;Henderson;755.96
7480;10/1/2015;Henderson;31.12
7481;10/1/2015;Henderson;6.54
7482;3/9/2017;Huntington Beach;12.78
7483;30/9/2015;New York City;18.464
7484;17/12/2015;Philadelphia;445.802
7485;2/1/2019;Fargo;2.48
7486;2/1/2019;Fargo;25.9
7487;24/12/2016;Dover;29.9
7488;24/12/2016;Dover;2249.91
7489;24/12/2016;Dover;1053.164
7490;9/11/2018;San Diego;12.96
7491;16/9/2016;Los Angeles;106.68
7492;16/11/2018;Utica;119.94
7493;16/9/2018;Houston;10.272
7494;16/9/2018;Houston;512.19
7495;16/9/2018;Houston;1.556
7496;18/7/2018;Westminster;4.448
7497;18/7/2018;Westminster;276.69
7498;18/7/2018;Westminster;4.96
7499;18/7/2018;Westminster;71.92
7500;18/7/2018;Westminster;18.84
7501;18/7/2018;Westminster;140.97
7502;18/7/2018;Westminster;470.376
7503;30/3/2018;Los Angeles;6.08
7504;30/3/2018;Los Angeles;164.792
7505;4/2/2017;Atlantic City;23.36
7506;13/6/2018;Skokie;12.176
7507;6/11/2015;San Francisco;46.384
7508;6/11/2015;San Francisco;362.92
7509;18/7/2018;Columbus;9.248
7510;18/7/2018;Columbus;1889.946
7511;18/7/2018;Columbus;62.04
7512;18/7/2018;Columbus;396.92
7513;18/7/2018;Columbus;239.456
7514;18/7/2018;Columbus;13.12
7515;12/12/2018;Richmond;29.36
7516;12/12/2018;Richmond;214.9
7517;12/12/2018;Richmond;15.92
7518;12/12/2018;Richmond;146.45
7519;12/12/2018;Richmond;15.14
7520;12/12/2018;Richmond;5.76
7521;12/12/2018;Richmond;1399.98
7522;11/9/2017;Lancaster;8.952
7523;11/9/2017;Lancaster;8.856
7524;11/9/2017;Lancaster;85.246
7525;16/9/2015;Gresham;21.728
7526;16/9/2015;Gresham;1487.04
7527;26/9/2018;San Francisco;71.88
7528;26/9/2018;San Francisco;9.24
7529;26/9/2018;San Francisco;35.88
7530;26/9/2018;San Francisco;17.04
7531;26/9/2018;San Francisco;931.176
7532;19/6/2017;Longmont;266.352
7533;19/6/2017;Longmont;483.136
7534;1/3/2018;Greenville;196.784
7535;1/3/2018;Greenville;231.92
7536;7/4/2018;Los Angeles;29.7
7537;8/12/2018;Houston;13.592
7538;22/2/2017;San Francisco;70.88
7539;6/12/2018;Denver;114.288
7540;6/12/2018;Denver;36.624
7541;6/12/2018;Denver;242.352
7542;6/12/2018;Denver;49.616
7543;6/12/2018;Denver;508.704
7544;6/12/2018;Denver;57.36
7545;6/12/2018;Denver;906.68
7546;15/10/2015;Huntsville;719.952
7547;15/10/2015;Huntsville;755.944
7548;15/10/2015;Huntsville;11.98
7549;15/10/2015;Huntsville;0.898
7550;7/9/2017;Houston;21.204
7551;25/11/2015;New York City;34.74
7552;25/11/2015;New York City;833.94
7553;25/11/2015;New York City;12.96
7554;25/11/2015;New York City;25.92
7555;14/5/2015;Philadelphia;349.965
7556;14/5/2015;Philadelphia;22.32
7557;2/12/2018;Columbus;158.28
7558;2/12/2018;Columbus;497.94
7559;5/11/2015;Long Beach;533.94
7560;5/11/2015;Long Beach;167.94
7561;5/11/2015;Long Beach;31.68
7562;1/1/2018;Lancaster;170.786
7563;7/9/2017;Chicago;198.744
7564;7/10/2018;Denver;63.824
7565;1/2/2017;Seattle;435.168
7566;1/2/2017;Seattle;48.58
7567;23/4/2018;Houston;47.976
7568;23/4/2018;Houston;20.736
7569;10/12/2015;Los Angeles;26.46
7570;10/12/2015;Los Angeles;49.12
7571;10/12/2015;Los Angeles;15
7572;26/10/2015;Newport News;194.7
7573;26/10/2015;Newport News;591.32
7574;26/10/2015;Newport News;2.84
7575;12/12/2016;Los Angeles;221.96
7576;12/12/2016;Los Angeles;236
7577;7/11/2015;Seattle;41.94
7578;7/11/2015;Seattle;52.792
7579;21/12/2017;Omaha;563.94
7580;27/11/2016;Morristown;2625.12
7581;27/11/2016;Morristown;17.94
7582;16/8/2016;Philadelphia;422.856
7583;21/4/2016;New York City;127.764
7584;25/3/2015;Springfield;3499.93
7585;25/3/2015;Springfield;14.4
7586;25/3/2015;Springfield;122.97
7587;25/3/2015;Springfield;9.32
7588;25/3/2015;Springfield;122.94
7589;22/11/2018;Roseville;17.31
7590;29/9/2016;Rockford;128.744
7591;9/9/2017;Philadelphia;58.248
7592;9/9/2017;Philadelphia;71.246
7593;9/9/2017;Philadelphia;7.872
7594;9/9/2017;Philadelphia;887.271
7595;24/4/2018;Detroit;146.86
7596;24/4/2018;Detroit;36.56
7597;19/6/2016;Los Angeles;225.576
7598;22/9/2015;Springfield;5.248
7599;22/9/2015;Springfield;38.256
7600;22/9/2015;Springfield;40.24
7601;22/9/2015;Springfield;29.925
7602;22/9/2015;Springfield;148.704
7603;22/9/2015;Springfield;55.92
7604;12/7/2017;Providence;12.96
7605;31/5/2017;Chicago;25.176
7606;31/5/2017;Chicago;5.584
7607;31/5/2017;Chicago;1297.368
7608;27/12/2018;Dallas;264.32
7609;7/5/2018;San Francisco;25.92
7610;7/5/2018;San Francisco;22.96
7611;24/2/2015;Moreno Valley;19.44
7612;11/2/2016;Garden City;9.54
7613;11/2/2016;Garden City;5.81
7614;11/2/2016;Garden City;5.76
7615;28/8/2016;New York City;14.91
7616;4/12/2015;Orlando;6.642
7617;16/12/2017;Watertown;18.54
7618;16/12/2017;Watertown;679.96
7619;29/10/2018;Los Angeles;189.576
7620;29/10/2018;Los Angeles;71.96
7621;29/11/2015;Los Angeles;539.92
7622;29/11/2015;Los Angeles;725.344
7623;29/11/2015;Los Angeles;7.44
7624;20/7/2015;Newark;39.48
7625;27/5/2016;Detroit;850.5
7626;27/5/2016;Detroit;75.33
7627;23/11/2016;Phoenix;325.632
7628;23/11/2016;Phoenix;23.344
7629;23/11/2016;Phoenix;16.52
7630;1/4/2015;Brownsville;335.72
7631;1/4/2015;Brownsville;251.944
7632;1/4/2015;Brownsville;127.302
7633;1/1/2019;Louisville;1207.84
7634;1/1/2019;Louisville;12.53
7635;1/1/2019;Louisville;34.58
7636;1/1/2019;Louisville;300.98
7637;1/1/2019;Louisville;258.75
7638;8/3/2018;Newark;59.52
7639;8/3/2018;Newark;57.96
7640;8/3/2018;Newark;441.96
7641;8/3/2018;Newark;68.04
7642;7/10/2017;Pueblo;703.71
7643;7/10/2017;Pueblo;17.904
7644;7/10/2017;Pueblo;11.976
7645;7/10/2017;Pueblo;67.96
7646;11/4/2016;Los Angeles;892.224
7647;13/9/2015;Greenville;1299.99
7648;16/3/2017;San Francisco;4.544
7649;16/3/2017;San Francisco;1352.032
7650;31/12/2016;Marion;1548.99
7651;31/12/2016;Marion;19.872
7652;8/8/2018;Dallas;119.448
7653;8/8/2018;Dallas;118.16
7654;27/3/2016;Huntsville;19.56
7655;2/12/2016;Las Vegas;80.96
7656;2/12/2016;Las Vegas;25.92
7657;15/4/2015;Los Angeles;106.96
7658;15/4/2015;Los Angeles;187.76
7659;2/8/2018;Lakewood;76.776
7660;5/6/2018;Fremont;53.9
7661;12/1/2015;Huntsville;76.728
7662;12/1/2015;Huntsville;10.43
7663;1/10/2018;Los Angeles;99.2
7664;19/9/2018;Asheville;15.92
7665;26/10/2015;Bossier City;129.92
7666;8/10/2017;Providence;30.4
7667;8/10/2017;Providence;5399.91
7668;8/10/2017;Providence;119.1
7669;29/11/2016;Everett;40.08
7670;29/11/2016;Everett;59.94
7671;29/11/2016;Everett;259.98
7672;29/11/2016;Everett;170.98
7673;29/11/2016;Everett;38.97
7674;29/11/2016;Everett;154.9
7675;29/11/2016;Everett;446.068
7676;9/5/2018;Rancho Cucamonga;152.94
7677;8/10/2015;Charlotte;23.472
7678;7/1/2016;Providence;195.64
7679;7/1/2016;Providence;14.94
7680;7/1/2016;Providence;1687.8
7681;7/1/2016;Providence;341.96
7682;7/1/2016;Providence;605.88
7683;1/5/2016;Midland;186.732
7684;1/5/2016;Midland;3812.97
7685;21/2/2016;Rochester;26.424
7686;21/2/2016;Rochester;625.99
7687;29/11/2017;Jackson;1568.61
7688;29/11/2017;Jackson;17.3
7689;29/11/2017;Jackson;160
7690;17/7/2018;Suffolk;179.94
7691;17/7/2018;Suffolk;872.94
7692;17/7/2018;Suffolk;12.96
7693;3/1/2016;Brentwood;88.8
7694;3/1/2016;Brentwood;319.968
7695;22/3/2017;Seattle;167.888
7696;5/7/2018;Houston;163.96
7697;5/7/2018;Houston;5.232
7698;18/12/2018;Lawrence;1199.98
7699;18/12/2018;Lawrence;73.85
7700;18/12/2018;Lawrence;25.71
7701;18/12/2018;Lawrence;17.28
7702;18/12/2018;Lawrence;526.582
7703;2/9/2017;Detroit;11.56
7704;2/9/2017;Detroit;209.97
7705;2/9/2017;Detroit;447.84
7706;2/9/2017;Detroit;479.97
7707;2/9/2017;Detroit;8.64
7708;19/10/2018;Orem;11.68
7709;29/10/2015;Philadelphia;40.776
7710;29/10/2015;Philadelphia;13.698
7711;7/4/2016;Mesa;87.8
7712;30/10/2018;Fayetteville;77.952
7713;30/10/2018;Fayetteville;147.184
7714;30/10/2018;Fayetteville;47.952
7715;7/12/2015;Los Angeles;250.26
7716;8/11/2018;Philadelphia;40.776
7717;12/1/2016;Colorado Springs;29.6
7718;12/1/2016;Colorado Springs;1.938
7719;14/9/2018;Los Angeles;159.96
7720;10/1/2016;New York City;59.52
7721;10/1/2016;New York City;17.48
7722;10/1/2016;New York City;13.168
7723;20/4/2018;San Francisco;40.74
7724;14/9/2016;Austin;179.886
7725;29/9/2017;Cleveland;286.256
7726;29/9/2017;Cleveland;24.224
